RESPONSE,ANNUAL_INCOME,SMART_BANKING,NUM_DEBITS_MTD,LOAN,LOAN_TO_VALUE_RATIO,MORTGAGE_AGE,OCC_PROF,AGE_PRIMARY,BUYING_POWER,OWN_CAR,USE_CREDIT_CARD,CONSUMER_FINANCING,EDUCATION_LEVEL,MEAN_PROPERTY_VALUE,SPENDABILITY_INDEX,PHIGH,PMASS,SAVINGS_ACCTN,TEASER_RATE,OWCUSTID,CLUSTERID
0,254,0,,,,,,13,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,468,0,-231.4,,,,,13,9,N,,N,L,1,,0,1,0,9.35,2000000000,1
0,576,0,,,,,,16,10,N,Y,N,H,0,H,0,0,0,3.99,2000000000,1
0,264,0,,,,,,12,7,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,2000000000,3
0,,0,,,,,,,,,,,,,,,,,3.99,2000000000,1
0,264,0,-120.2,,,,,12,7,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,264,0,-120.2,,,,,12,7,N,Y,,L,0,,0,0,0,3.99,2000000000,1
0,513,0,,,0.3375,9,,18,7,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,540,1,,,,,0,14,9,N,Y,,L,1,,1,0,1,9.35,2000000000,3
0,250,0,-219.1,,,,,19,9,,,,L,1,,0,0,0,9.35,2000000000,1
0,250,0,-219.1,,,,,19,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,241,0,170.5,,,,,11,7,,,,L,0,,0,0,1,9.35,2000000000,1
0,241,0,170.5,,,,,11,7,,,,L,0,,0,0,1,3.99,2000000000,1
0,363,0,27.93,,,,,17,9,,,,L,1,,0,0,0,9.35,2000000000,1
0,348,0,,,,,,4,7,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
0,582,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,,0,,,,,,12,6,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
0,1088,0,,,,,,8,6,N,Y,,M,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,0,16,9,N,,,L,1,,0,0,1,3.99,2000000000,1
0,,0,-124.9,,0.5,3,5,9,,N,,,L,1,,0,0,1,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,2000000000,3
0,408,0,-86.95,,,,0,15,9,N,Y,,L,0,,0,0,0,3.99,2000000000,1
0,582,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,276,0,87.41,,,,,5,6,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,480,0,,,0.48,4,,9,5,N,Y,N,M,0,L,0,1,0,5.9,2000000000,1
0,344,0,,,,,,10,9,N,,,L,1,,0,0,0,9.35,2000000000,1
1,254,0,-779.8,,0,32,20,7,,,,,L,0,,0,0,0,3.99,2000000000,1
0,434,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,255,0,,,,,,19,7,,Y,Y,L,0,L,0,1,1,9.35,2000000000,1
0,,0,,,,,,13,5,,Y,N,M,0,,,,,10.1,2000000000,3
0,,0,,,,,,9,8,N,Y,N,L,0,,,,,9.35,2000000000,1
1,254,0,,,,,,20,7,,,,L,0,,0,0,0,3.99,2000000000,1
0,505,0,192.6,,0,32,20,9,,,Y,N,L,1,,0,0,0,3.99,2000000000,1
0,192,0,,,,,,17,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,444,0,,,,,0,10,10,N,Y,N,H,0,L,0,0,1,3.99,2000000000,1
1,399,0,396.2,,0.775,3,,,,,,,,,,0,1,0,5.9,2000000000,1
0,,0,,,0.4312,9,,15,5,,,,M,0,,0,0,1,3.99,2000000000,1
0,321,0,113.8,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
1,360,1,-92.69,,0.1,10,,23,7,N,,,L,0,,0,0,1,9.35,2000000000,1
0,631,0,,,,,,15,5,,,,M,0,,0,0,1,9.35,2000000000,1
0,242,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,382,0,247.3,,,,,18,9,N,Y,N,L,1,M,0,0,1,3.99,2000000000,1
0,742,1,112.3,,0.1062,15,,,,,,,,,,0,0,0,9.35,2000000000,1
0,612,0,14.22,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,363,0,,,,,,10,7,N,Y,,L,0,,0,1,0,9.35,2000000000,1
0,1000,0,,,,,,20,5,N,,N,M,0,H,0,0,0,9.35,2000000000,1
0,242,0,-48.12,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,,0,-206.6,,,,,,10,,,,H,0,,0,1,0,3.99,2000000000,1
0,,0,,,,,,18,7,,,,L,0,,,,,9.35,2000000000,1
0,,0,,,,,,14,6,N,,,L,0,,0,0,0,9.35,2000000000,1
0,,0,-4.79,,0.2286,7,,,,,,,,,,,,,3.95,2000000000,1
0,,0,-4.79,,0.2286,7,,,,,,,,,,,,,9.35,2000000000,3
0,420,0,,,,,,15,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,516,0,,,,,,11,9,,,,L,0,,0,0,0,3.99,2000000000,1
0,115,0,,,,,0,15,9,N,Y,Y,L,0,M,0,0,0,3.99,2000000000,1
0,699,1,,,,,,16,9,N,,,L,0,,0,0,1,9.35,2000000000,1
0,360,0,,,,,,21,9,,,Y,L,1,L,0,0,0,9.35,2000000000,1
0,,0,,,,,,12,10,,Y,N,H,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,,12,10,,Y,N,H,0,,0,0,0,3.99,2000000000,1
0,396,0,,,,,,11,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,2000000000,3
0,324,0,,,,,,10,6,N,Y,Y,L,0,L,0,0,0,9.35,2000000000,1
0,324,0,,,,,,10,6,N,Y,Y,L,0,L,0,0,0,3.99,2000000000,1
0,256,0,,,,,,21,9,N,Y,,L,1,,0,0,0,3.99,2000000000,1
1,96,0,,,0,7,7,9,,,,,L,1,,0,0,0,3.99,2000000000,1
0,,0,-12.84,,,,,10,8,N,,N,L,0,L,0,0,0,10.1,2000000000,1
0,608,0,,,,,,11,9,N,Y,N,L,1,,0,0,0,3.99,2000000000,1
0,369,0,,,,,,4,6,N,,,M,0,,0,0,0,5.9,2000000000,1
0,480,0,822.7,,0.6364,5,,8,8,,,,L,0,,0,0,0,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,2000000000,3
0,,0,21,,,,,,,,,,,,,,,,5.9,2000000000,1
0,,0,,,,,,7,9,,,,L,1,,0,0,1,3.99,2000000000,1
0,420,0,17.72,,,,0,15,9,N,Y,,L,1,,0,0,0,9.35,2000000000,1
0,300,0,158.8,,,,,14,5,N,,,M,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,,,,5.9,2000000000,1
0,378,0,-109.7,,,,,16,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,378,0,,,,,,16,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,608,0,22.63,,0.575,10,,11,9,N,Y,N,L,1,,0,0,0,9.35,2000000000,1
0,450,1,46.68,,,,,20,8,N,,,L,1,,0,0,1,3.99,2000000000,1
0,,0,1252,,,,,12,9,,Y,N,L,0,,,,,3.95,2000000000,1
1,510,0,,,0.3846,9,,11,5,N,Y,N,M,0,H,0,1,0,9.35,2000000000,1
0,336,0,,,,,,8,10,N,,Y,H,0,,0,0,1,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,766,0,72.64,,0.6162,6,0,16,10,N,Y,,H,0,,0,0,0,9.35,2000000000,1
0,766,0,72.64,,0.6162,6,0,16,10,N,Y,,H,0,,0,0,0,3.99,2000000000,1
0,336,0,,,,,,20,9,N,Y,N,L,1,H,0,0,1,9.35,2000000000,1
0,336,0,,,,,,20,9,N,Y,N,L,1,H,0,0,1,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,313,0,-25.7,,,,,10,6,N,Y,,L,0,,0,1,1,9.35,2000000000,1
0,332,1,-25.48,,,,,16,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,,0,0,,0.72,5,,10,5,N,,,M,0,,,,,3.95,2000000000,1
0,375,1,-873.2,,,,,10,10,N,,N,H,0,H,0,0,1,3.99,2000000000,1
0,390,0,569.9,,,,,10,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,804,0,,,,,0,18,10,N,Y,N,H,0,L,0,0,0,9.35,2000000000,1
0,463,1,,,,,0,13,9,N,Y,N,L,1,L,0,1,0,9.35,2000000000,1
1,570,1,67.55,,0.225,15,,5,9,N,,N,L,1,H,0,0,1,3.99,2000000000,1
1,,0,,,,,0,12,7,N,,,L,0,,,,,10.1,2000000000,1
0,309,0,,,0.7,2,,14,9,Y,Y,N,L,1,L,0,0,0,3.99,2000000000,1
0,669,0,6.76,,,,0,12,5,N,,,M,0,,0,1,0,9.35,2000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,324,0,,,,,,18,9,N,Y,N,L,1,H,0,0,0,3.99,2000000000,1
0,,0,,,,,0,7,9,N,,,L,1,,,,,10.1,2000000000,1
0,,0,,,,,,25,9,N,Y,N,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,,25,9,N,Y,N,L,1,,0,0,0,3.99,2000000000,1
0,465,0,,,,,0,7,9,N,,,L,1,,0,1,1,9.35,2000000000,1
0,483,1,-83.27,,,,,11,9,N,Y,N,L,1,H,0,0,0,9.35,2000000000,1
0,396,1,51.01,,,,,17,9,N,Y,,L,0,,0,0,0,3.99,2000000000,1
0,643,0,,,,,,5,9,,,,L,1,,0,1,1,9.35,2000000000,1
0,999,1,-45.81,,,,,19,9,,,,L,1,,0,0,0,9.35,2000000000,1
1,196,0,,,0.7286,,0,6,9,N,Y,N,L,1,,0,0,1,3.99,2000000000,1
0,465,0,,,,,,23,9,,Y,N,L,1,,0,0,1,3.99,2000000000,1
0,,0,,,,,,13,6,,,N,L,0,,0,0,0,3.99,2000000000,1
0,460,0,,,,,,11,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,324,0,25.34,,0,22,18,9,,N,Y,N,L,1,H,0,0,0,3.99,2000000000,1
0,435,0,133.9,,,,,19,10,N,Y,,H,0,,0,0,1,3.99,2000000000,1
0,,0,,,,,,13,9,,,,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,,13,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,336,0,118.3,,,,,7,9,,,,L,1,,0,0,1,9.35,2000000000,1
0,321,0,-101.5,,,,,21,9,N,,,L,0,,0,0,1,9.35,2000000000,1
0,574,0,-29.67,,,,,21,5,N,Y,,M,0,,0,0,1,9.35,2000000000,1
0,300,0,,,,,,12,7,N,Y,N,L,0,H,0,0,0,3.99,2000000000,1
0,500,0,,,,,,4,8,N,,,L,0,,0,1,0,3.99,2000000000,1
0,399,0,-23.86,,,,,9,9,N,Y,N,L,1,H,0,0,0,3.99,2000000000,1
0,230,0,,,,,0,8,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,1068,1,-139.8,,,,,13,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,216,0,,,,,,20,9,N,Y,Y,L,1,M,0,0,0,9.35,2000000000,1
0,,0,,,,,0,20,4,N,Y,N,M,0,L,0,0,0,3.99,2000000000,1
0,360,0,,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,,0,,,,,,19,9,N,,,L,1,,,,,9.35,2000000000,1
0,490,1,,,,,,10,7,N,,N,L,0,L,0,0,0,9.35,2000000000,1
0,490,1,,,,,,10,7,N,,N,L,0,L,0,0,0,3.99,2000000000,1
0,490,0,,,,,,9,8,N,,N,L,0,L,0,0,0,3.99,2000000000,1
0,980,0,-70.28,,,,,10,7,N,,N,L,0,L,0,0,1,9.35,2000000000,1
0,980,0,-70.28,,,,,10,7,N,,N,L,0,L,0,0,1,3.99,2000000000,1
0,275,0,,,,,,10,6,N,Y,N,L,0,H,0,0,0,9.35,2000000000,1
0,500,0,225.7,,,,0,8,10,N,Y,N,H,0,H,0,0,0,9.35,2000000000,1
0,432,0,,,,,,7,7,N,Y,,L,0,,0,0,0,3.99,2000000000,1
1,429,0,,,0.8216,5,,11,7,N,,Y,L,0,L,0,0,0,3.99,2000000000,1
0,432,0,,,,,0,7,8,N,Y,Y,L,0,H,0,0,0,9.35,2000000000,1
0,,1,63.53,,,,,22,7,N,Y,N,L,0,H,0,0,0,3.99,2000000000,1
0,,0,,,,,,19,9,N,Y,N,L,1,H,,,,9.35,2000000000,1
0,396,0,,,,,,9,10,N,Y,N,H,0,M,0,0,1,3.99,2000000000,1
0,393,1,-15.48,,0.0833,26,,19,7,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
0,457,0,-48.8,,,,0,10,7,N,Y,N,L,0,M,0,0,0,9.35,2000000000,1
0,457,0,-48.8,,,,0,10,7,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,2000000000,3
0,420,0,223.6,,0.5,7,,,,,,,,,,0,0,0,3.99,2000000000,1
0,343,0,-547.5,,,,,8,9,N,Y,N,L,0,L,0,0,0,5.9,2000000000,1
0,489,0,-52.54,,,,,13,9,N,Y,N,L,1,,0,0,0,9.35,2000000000,1
0,489,0,-52.54,,,,,13,9,N,Y,N,L,1,,0,0,0,3.99,2000000000,1
0,995,0,17.73,,,,,12,7,N,Y,N,L,0,H,1,0,0,9.35,2000000000,3
0,592,0,0,,0.25,10,9,,,,,,L,0,,0,0,0,9.35,2000000000,1
0,840,0,,,,,,17,5,N,Y,N,M,0,L,0,0,0,9.35,2000000000,1
0,343,0,,,,,,8,9,N,Y,N,L,0,L,0,0,0,9.35,2000000000,1
0,,0,220.7,,,,,,,,,,,,,,,,9.35,2000000000,3
0,249,0,,,,,,16,7,N,,N,L,0,L,0,0,1,3.99,2000000000,1
0,,0,-123.5,,,,,8,10,,Y,N,H,0,,0,0,1,3.99,2000000000,1
1,283,1,-2484,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,559,0,-17.47,,,,0,20,9,N,Y,,L,1,,0,0,1,3.99,2000000000,1
0,274,0,,,,,,10,,,,,,W,,0,0,0,9.35,2000000000,1
0,,0,,,,,,14,5,N,Y,N,M,0,H,0,0,0,9.35,2000000000,1
1,283,1,215.1,,,,,,,,,,,,,0,1,1,9.35,2000000000,1
0,278,0,-32.27,,,,,18,7,,,N,L,0,,0,0,0,3.99,2000000000,1
0,,0,,,,,,18,7,,,,M,0,,,,,9.35,2000000000,1
0,253,0,4.37,,,,0,21,8,N,Y,,L,0,,0,0,0,3.99,2000000000,1
0,257,0,,,,,,14,9,N,Y,,L,1,,0,0,0,9.35,2000000000,1
0,257,0,,,,,,14,9,N,Y,,L,1,,0,0,0,3.99,2000000000,1
0,253,0,,,,,0,21,8,N,Y,,L,0,,0,0,0,3.99,2000000000,1
0,,0,-0.22,,,,,13,9,N,,N,L,1,,0,0,1,10.1,2000000000,1
0,,0,-0.22,,,,,13,9,N,,N,L,1,,0,0,1,3.99,2000000000,1
0,277,0,18.64,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,840,0,,,0.4348,16,,,,,,,,,,0,0,0,3.95,2000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,2000000000,3
0,692,0,,,,,,7,10,,,,L,1,,0,0,0,9.35,2000000000,1
0,253,1,,,,,,17,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,,21,5,N,Y,N,M,0,H,0,0,0,3.99,2000000000,1
0,499,1,,,,,,,,,,,,,,0,0,0,9.35,2000000000,1
0,488,0,,,,,,18,9,,,,L,1,,0,0,0,3.99,2000000000,1
0,280,0,,,,,,27,7,N,Y,N,L,0,M,0,0,0,9.35,2000000000,1
0,280,0,,,,,,27,7,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
1,300,0,52.02,,0,,,10,5,N,Y,,M,0,,0,0,0,9.35,2000000000,1
0,240,0,-153.6,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,278,1,206.2,,0.8769,4,,,,,,,,,,0,0,1,5.9,2000000000,1
0,278,1,206.2,,0.8769,4,,,,,,,,,,0,0,1,10.1,2000000000,1
0,342,0,,,,,,7,7,N,,N,L,0,,0,0,0,9.35,2000000000,1
0,570,0,136,,,,0,12,9,N,Y,N,L,1,M,0,0,1,10.1,2000000000,1
0,570,0,136,,,,0,12,9,N,Y,N,L,1,M,0,0,1,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,2000000000,3
0,399,0,,,,,,7,9,,,,L,0,,0,0,0,3.99,2000000000,1
0,,0,,,,,,16,9,,,N,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,,21,5,N,Y,N,M,0,H,0,0,0,9.35,2000000000,1
1,300,0,,,,,,10,5,N,Y,,M,0,,0,0,1,9.35,2000000000,1
0,168,0,-11.73,,,,,18,9,N,Y,N,L,1,M,0,0,0,3.99,2000000000,1
0,,0,,,,,,15,4,N,Y,N,M,0,M,0,0,0,3.99,2000000000,1
0,,0,,,,,,12,8,,,,M,0,,,,,3.95,2000000000,1
0,535,0,188.3,,0.1919,17,,13,5,N,,Y,M,0,L,0,0,1,9.35,2000000000,1
1,535,0,188.3,,0.1919,17,,13,5,N,,Y,M,0,L,0,0,1,3.99,2000000000,1
0,,0,194.5,,0,29,18,7,,N,Y,Y,L,0,L,0,0,0,3.99,2000000000,1
0,837,0,,,0.7769,23,,14,6,,Y,Y,L,0,,0,0,0,9.35,2000000000,1
0,,0,1464,,,,,17,9,N,,Y,L,1,M,,,,9.35,2000000000,1
0,540,0,,,,,0,8,9,N,Y,Y,L,1,H,0,0,0,3.99,2000000000,1
0,540,0,-154.5,,,,0,8,9,N,Y,Y,L,1,H,0,0,0,3.99,2000000000,1
0,470,0,,,,,,17,9,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,9,N,,N,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,,13,9,N,,N,L,0,,,,,9.35,2000000000,1
0,,1,132.6,,,,0,6,10,N,Y,N,H,0,,1,0,0,3.99,2000000000,3
1,840,1,-119.5,,0.7308,4,,8,3,N,Y,Y,H,0,L,0,1,1,9.35,2000000000,1
0,349,0,,,,,,7,9,N,,N,L,1,,0,0,0,9.35,2000000000,1
1,450,0,,,0.3757,4,,14,3,,Y,Y,H,0,,1,0,0,10.1,2000000000,3
0,480,1,-69.71,,0.475,6,,9,9,N,Y,Y,L,1,M,0,1,0,9.35,2000000000,1
0,480,1,,,0.7333,7,,9,9,N,Y,Y,L,1,M,0,1,0,9.35,2000000000,1
0,300,0,-38.68,,,,,27,7,N,Y,N,L,0,L,0,0,1,10.1,2000000000,1
0,300,0,-38.68,,,,,27,7,N,Y,N,L,0,L,0,0,1,9.35,2000000000,1
0,,0,347,,,,,25,9,N,,,L,1,,0,0,1,9.35,2000000000,1
0,1920,0,-49.62,,0.6752,13,,,,,,,,,,0,0,0,9.35,2000000000,1
0,530,0,,,,,,11,9,N,Y,N,L,1,M,0,0,0,3.99,2000000000,1
0,499,1,-868.7,,,,,11,6,N,Y,,M,0,,0,0,0,9.35,2000000000,1
0,528,0,,,,11,,15,10,N,Y,N,H,0,H,0,0,0,3.99,2000000000,1
0,360,0,,,,,,13,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,360,0,,,,,,13,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,192,0,,,,,,14,5,N,Y,N,M,0,M,0,0,0,9.35,2000000000,1
0,,0,-85.26,,,,0,12,9,N,Y,N,L,1,,0,0,1,3.99,2000000000,1
0,300,0,,,,,,20,9,N,Y,,L,1,,0,1,1,9.35,2000000000,1
0,454,0,,,0.4419,8,,,,,,,,,,0,1,0,9.35,2000000000,1
0,576,0,206.3,,,,,17,9,N,,N,L,1,L,0,0,1,9.35,2000000000,1
0,576,0,206.3,,,,,17,9,N,,N,L,1,L,0,0,1,3.99,2000000000,1
0,576,0,206.3,,,,,12,5,,,,M,0,,0,0,1,9.35,2000000000,1
0,1034,0,35.66,,0.536,10,,16,10,N,Y,N,H,0,H,0,0,0,3.99,2000000000,1
1,228,0,,,0.56,4,,7,9,N,,N,L,1,M,0,0,0,3.99,2000000000,1
0,,0,,,,,,11,9,N,Y,,L,0,,0,0,0,3.99,2000000000,1
1,360,0,,,0.7333,1,,,,,,,,,,0,0,0,3.99,2000000000,1
0,350,0,,,,,,8,9,,Y,N,L,1,,0,0,0,3.99,2000000000,1
0,499,1,,,,,,11,6,N,Y,,M,0,,0,0,0,9.35,2000000000,1
0,160,0,21.39,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,569,0,-50.53,,0.1223,23,0,16,9,N,Y,,L,1,,1,0,0,9.35,2000000000,3
1,,0,-90.15,,0.56,1,,16,9,,,,L,0,,0,0,0,3.99,2000000000,1
0,410,0,,,,,0,11,9,N,Y,N,L,1,M,0,0,1,3.99,2000000000,1
0,550,0,,,,,,15,9,N,,,L,0,,0,0,1,10.1,2000000000,1
0,550,0,,,,,,15,9,N,,,L,0,,0,0,1,9.35,2000000000,1
0,550,0,,,,,,15,9,N,,,L,0,,0,0,1,3.99,2000000000,1
0,457,1,-26.81,,,,,17,9,N,,N,L,1,L,0,0,1,9.35,2000000000,1
0,1034,0,,,,,,16,10,N,Y,N,H,0,H,0,0,0,3.99,2000000000,1
0,285,0,,,,,,2,10,N,,,L,1,,0,0,0,9.35,2000000000,1
0,261,0,,,,,,10,7,N,Y,,M,0,,0,1,0,9.35,2000000000,1
0,228,0,,,,,0,9,9,N,Y,N,L,1,M,0,1,1,3.99,2000000000,1
0,,0,120.2,,,,,14,9,,Y,N,L,1,,0,0,0,3.99,2000000000,1
0,260,0,,,,,,13,9,N,Y,N,L,1,M,0,0,0,3.99,2000000000,1
0,159,0,,,,,,13,9,N,Y,N,L,1,M,0,0,0,3.99,2000000000,1
0,720,1,186.3,,,,,19,8,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,,14,6,,,,M,0,,0,0,0,9.35,2000000000,1
0,226,0,-97.14,,0.8421,2,,8,9,N,,N,L,1,,0,0,0,3.99,2000000000,1
0,792,0,,,,,0,15,5,N,Y,Y,M,0,H,0,1,0,9.35,2000000000,1
0,372,0,,,,,,,,,,,,,,0,0,1,9.35,2000000000,1
0,,0,,,,,,13,4,N,Y,Y,M,0,M,0,0,0,9.35,2000000000,1
0,574,0,,,,,,,,,,,,,,0,0,1,3.99,2000000000,1
0,402,0,,,,,,13,9,N,,,L,1,,0,0,1,9.35,2000000000,1
0,,0,,,,,,,9,,,,L,0,,0,0,0,9.35,2000000000,1
0,,0,,,,,,,9,,,,L,0,,0,0,0,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,,,,10.1,2000000000,3
0,,0,0,,0.3412,13,,,,,,,,,,,,,3.95,2000000000,1
0,290,0,,,,,,,,,,,,,,0,1,0,10.1,2000000000,1
0,470,0,498.4,,,,,12,9,,,,L,0,,0,0,0,9.35,2000000000,1
1,255,0,,,,,,,,,,,,,,0,0,0,3.99,2000000000,1
0,345,0,,,,,,17,7,,Y,N,L,0,L,0,0,0,9.35,2000000000,1
0,345,0,,,,,,17,7,,Y,N,L,0,L,0,0,0,3.99,2000000000,1
0,,0,,,,,,,,,,,,,,0,1,0,9.35,2000000000,1
0,429,1,,,,,,17,7,N,,,L,0,,0,0,1,9.35,2000000000,1
0,429,1,,,,,,17,7,N,,,L,0,,0,0,1,3.99,2000000000,1
0,285,0,-78.37,,,,,11,9,N,,,L,1,,0,1,0,3.95,2000000000,1
0,648,0,,,0.764,2,,11,6,,,,L,0,,0,1,0,9.35,2000000000,1
0,273,0,52.59,,,,0,6,9,N,Y,,L,1,,0,0,1,9.35,2000000000,1
0,273,0,52.59,,,,0,6,9,N,Y,,L,1,,0,0,1,3.99,2000000000,1
0,360,0,-92.64,,,,0,14,9,N,Y,Y,L,1,,0,0,0,9.35,2000000000,1
0,360,0,-92.64,,,,0,14,9,N,Y,Y,L,1,,0,0,0,3.99,2000000000,1
0,,1,,,,,0,6,7,Y,Y,N,L,0,,0,0,1,3.99,2000000000,1
0,456,1,99.75,,,,,14,9,N,Y,N,L,1,M,0,0,1,9.35,2000000000,1
0,,0,,,,,,9,9,N,Y,,L,1,,,,,9.35,2000000000,1
0,289,0,-131.7,,,,,12,9,,,,L,1,,0,1,1,9.35,2000000000,1
0,398,0,,,,,0,7,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,363,0,,,0,9,,,,,,,,,,0,0,1,3.95,2000000000,1
0,535,0,,,,,,8,5,N,Y,N,M,0,H,0,0,0,9.35,2000000000,1
0,289,1,,,,,,19,9,N,,N,L,1,H,0,0,1,3.99,2000000000,1
0,,0,,,,,0,8,9,N,,,L,1,,0,0,0,3.99,2000000000,1
0,789,1,-436.7,,0.4423,7,0,18,10,N,Y,N,H,0,,0,0,0,9.35,2000000000,1
0,789,1,-436.7,,0.4423,7,0,18,10,N,Y,N,H,0,,0,0,0,3.99,2000000000,1
0,,0,,,,,,23,9,N,,N,L,1,,0,0,0,3.99,2000000000,1
0,243,0,,,,,,4,9,,,,L,0,,0,0,0,3.99,2000000000,1
0,,0,,,,,0,11,5,N,Y,N,M,0,L,0,0,0,3.99,2000000000,1
0,,0,,,,,,13,8,N,,N,L,0,,0,0,0,3.99,2000000000,1
0,,0,9.24,,,,,20,9,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
0,312,0,,,,,,17,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,240,0,0,,,,,19,9,N,Y,N,L,1,M,0,0,0,3.99,2000000000,1
0,300,0,920.1,,0.6108,3,,,,,,,,,,0,0,0,3.95,2000000000,1
0,312,0,193.7,,0.75,20,17,9,,N,,,L,1,,0,0,0,3.95,2000000000,1
1,516,0,58.23,,0.6596,5,,17,10,,,,H,0,,1,0,0,3.95,2000000000,3
0,252,0,15.51,,,,,24,9,N,,Y,L,0,L,0,0,0,9.35,2000000000,1
0,1434,1,0,,,,,8,5,N,Y,N,M,0,L,0,0,1,3.99,2000000000,1
0,,0,,,,,0,8,9,N,Y,N,L,0,M,0,0,0,3.99,2000000000,1
0,360,0,-126.7,,,,,14,,N,,,,,,0,0,1,3.99,2000000000,1
0,408,0,,,,,,12,9,,,,L,1,,0,0,1,3.99,2000000000,1
0,274,1,,,,,,22,9,N,Y,Y,L,1,L,0,0,0,3.99,2000000000,1
0,,0,,,,,,27,9,N,,,L,1,,0,0,0,3.95,2000000000,1
0,,0,,,,,,27,9,N,,,L,1,,0,0,0,9.35,2000000000,1
0,,0,,,,,0,19,6,N,Y,N,L,0,M,0,0,0,9.35,2000000000,1
0,720,0,224.5,,0.19,4,0,22,6,N,Y,,L,0,,0,0,0,9.35,2000000000,1
0,262,0,,,,,,10,6,N,,N,L,0,,0,0,0,9.35,2000000000,1
0,262,0,,,,,,10,6,N,,N,L,0,,0,0,0,3.99,2000000000,1
0,468,0,,,,,,16,10,,,,L,1,,0,0,0,9.35,2000000000,1
0,329,0,18.09,,0.4091,23,,22,9,N,,,L,1,,0,0,0,9.35,2000000000,1
1,432,0,,,0.3053,3,,,,,,,,,,0,0,1,9.35,2000000000,1
0,360,1,,,,,,22,10,,Y,N,H,0,M,0,0,0,9.35,2000000000,1
0,244,1,157.3,,,,,15,7,N,,Y,L,0,L,0,0,0,3.99,2000000000,1
